bodyId,class,type,instance,somaSide
126945,Kenyon_Cell,KCab-c,KCab-c_R,R
126973,Kenyon_Cell,KCg-m,KCg-m_L,L
127046,Kenyon_Cell,KCg-d,KCg-d_R,R
127047,Kenyon_Cell,KCab-m,KCab-m_L,L
127130,Kenyon_Cell,KCg-m,KCg-m_L,L
127203,Kenyon_Cell,KCg-m,KCg-m_L,L
127225,Kenyon_Cell,KCg-m,KCg-m_L,L
127326,Kenyon_Cell,KCab-m,KCab-m_L,L
127366,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
127372,Kenyon_Cell,KCg-m,KCg-m_L,L
127397,Kenyon_Cell,KCg-m,KCg-m_R,R
127463,Kenyon_Cell,KCab-c,KCab-c_L,L
127471,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
127577,Kenyon_Cell,KCg-d,KCg-d_L,L
127593,Kenyon_Cell,KCg-m,KCg-m_L,L
127659,DAN,PAM02,PAM02(B'2a)_L,L
127739,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
127944,Kenyon_Cell,KCg-m,KCg-m_L,L
127980,Kenyon_Cell,KCg-m,KCg-m_L,L
128075,Kenyon_Cell,KCab-s,KCab-s_L,L
128076,DAN,PAM04,PAM04(B2)_R,R
128085,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
128097,Kenyon_Cell,KCg-m,KCg-m_L,L
128212,Kenyon_Cell,KCab-m,KCab-m_L,L
128352,Kenyon_Cell,KCg-m,KCg-m_L,L
128366,Kenyon_Cell,KCab-m,KCab-m_L,L
128467,Kenyon_Cell,KCab-c,KCab-c_L,L
128471,Kenyon_Cell,KCg-m,KCg-m_L,L
128565,Kenyon_Cell,KCab-s,KCab-s_L,L
128591,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
128604,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
128731,Kenyon_Cell,KCab-c,KCab-c_L,L
128743,Kenyon_Cell,KCab-s,KCab-s_L,L
128794,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
128858,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
128866,Kenyon_Cell,KCab-c,KCab-c_L,L
128873,Kenyon_Cell,KCab-m,KCab-m_L,L
128901,Kenyon_Cell,KCg-m,KCg-m_L,L
128925,Kenyon_Cell,KCg-d,KCg-d_R,R
128929,Kenyon_Cell,KCg-m,KCg-m_L,L
128942,Kenyon_Cell,KCab-c,KCab-c_L,L
129022,Kenyon_Cell,KCab-p,KCab-p_L,L
129027,Kenyon_Cell,KCab-s,KCab-s_R,R
129122,Kenyon_Cell,KCab-s,KCab-s_L,L
129189,Kenyon_Cell,KCg-m,KCg-m_R,R
129287,Kenyon_Cell,KCg-m,KCg-m_R,R
129292,Kenyon_Cell,KCab-c,KCab-c_R,R
129301,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
129321,Kenyon_Cell,KCg-m,KCg-m_R,R
129330,Kenyon_Cell,KCab-s,KCab-s_R,R
129430,DAN,PAM08,PAM08(y4)_L,L
129563,DAN,PAM01,PAM01(y5)_R,R
129608,Kenyon_Cell,KCab-c,KCab-c_L,L
129627,Kenyon_Cell,KCg-m,KCg-m_L,L
129659,Kenyon_Cell,KCab-p,KCab-p_L,L
129798,Kenyon_Cell,KCab-s,KCab-s_L,L
129866,Kenyon_Cell,KCg-m,KCg-m_L,L
129892,Kenyon_Cell,KCab-m,KCab-m_R,R
129897,Kenyon_Cell,KCab-c,KCab-c_L,L
129903,Kenyon_Cell,KCg-m,KCg-m_R,R
129965,Kenyon_Cell,KCg-m,KCg-m_R,R
130231,Kenyon_Cell,KCg-d,KCg-d_L,L
130317,Kenyon_Cell,KCg-m,KCg-m_R,R
130324,Kenyon_Cell,KCg-m,KCg-m_L,L
130392,Kenyon_Cell,KCab-s,KCab-s_R,R
130403,Kenyon_Cell,KCg-m,KCg-m_R,R
130429,Kenyon_Cell,KCab-c,KCab-c_L,L
130439,Kenyon_Cell,KCg-m,KCg-m_L,L
130521,Kenyon_Cell,KCab-c,KCab-c_L,L
130531,Kenyon_Cell,KCab-m,KCab-m_L,L
130556,Kenyon_Cell,KCg-m,KCg-m_L,L
130580,Kenyon_Cell,KCg-m,KCg-m_L,L
130603,Kenyon_Cell,KCg-m,KCg-m_R,R
130796,Kenyon_Cell,KCab-m,KCab-m_R,R
130806,Kenyon_Cell,KCg-m,KCg-m_R,R
130825,Kenyon_Cell,KCab-c,KCab-c_L,L
130875,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
130907,Kenyon_Cell,KCg-m,KCg-m_R,R
130920,Kenyon_Cell,KCg-m,KCg-m_L,L
130950,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
130972,Kenyon_Cell,KCg-m,KCg-m_L,L
131008,Kenyon_Cell,KCab-m,KCab-m_R,R
131100,Kenyon_Cell,KCg-m,KCg-m_R,R
131101,Kenyon_Cell,KCab-c,KCab-c_R,R
131198,Kenyon_Cell,KCg-m,KCg-m_L,L
131212,Kenyon_Cell,KCab-m,KCab-m_L,L
131268,Kenyon_Cell,KCg-m,KCg-m_L,L
131293,Kenyon_Cell,KCg-m,KCg-m_R,R
131332,Kenyon_Cell,KCg-m,KCg-m_L,L
131358,Kenyon_Cell,KCab-c,KCab-c_L,L
131359,Kenyon_Cell,KCab-c,KCab-c_L,L
131373,Kenyon_Cell,KCg-m,KCg-m_L,L
131419,DAN,PAM06,PAM06(B'2m)_R,R
131423,Kenyon_Cell,KCg-m,KCg-m_L,L
131461,Kenyon_Cell,KCab-m,KCab-m_R,R
131495,Kenyon_Cell,KCab-m,KCab-m_L,L
131539,Kenyon_Cell,KCab-m,KCab-m_L,L
131597,Kenyon_Cell,KCg-m,KCg-m_L,L
131607,DAN,PAM07,PAM07(y4<y1y2)_L,L
131620,Kenyon_Cell,KCg-m,KCg-m_L,L
131662,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
131765,Kenyon_Cell,KCab-c,KCab-c_L,L
131797,Kenyon_Cell,KCab-s,KCab-s_L,L
131936,Kenyon_Cell,KCab-m,KCab-m_L,L
131946,Kenyon_Cell,KCg-m,KCg-m_R,R
131954,Kenyon_Cell,KCg-m,KCg-m_L,L
131964,Kenyon_Cell,KCab-s,KCab-s_R,R
132006,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
132048,Kenyon_Cell,KCab-c,KCab-c_R,R
132051,Kenyon_Cell,KCg-m,KCg-m_L,L
132066,Kenyon_Cell,KCab-c,KCab-c_L,L
132117,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
132230,Kenyon_Cell,KCg-m,KCg-m_R,R
132312,Kenyon_Cell,KCg-m,KCg-m_R,R
132410,Kenyon_Cell,KCab-m,KCab-m_L,L
132467,Kenyon_Cell,KCg-m,KCg-m_L,L
132513,DAN,PAM06,PAM06(B'2m)_R,R
132539,Kenyon_Cell,KCab-s,KCab-s_L,L
132598,Kenyon_Cell,KCg-m,KCg-m_L,L
132622,Kenyon_Cell,KCab-p,KCab-p_L,L
132649,Kenyon_Cell,KCab-p,KCab-p_R,R
132661,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
132747,Kenyon_Cell,KCg-m,KCg-m_L,L
132791,Kenyon_Cell,KCab-s,KCab-s_R,R
132800,Kenyon_Cell,KCab-m,KCab-m_L,L
132804,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
132857,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_L,L
132887,Kenyon_Cell,KCab-s,KCab-s_R,R
132896,Kenyon_Cell,KCab-s,KCab-s_L,L
132912,Kenyon_Cell,KCab-m,KCab-m_L,L
132978,Kenyon_Cell,KCg-m,KCg-m_L,L
133019,DAN,PAM08,PAM08(y4)_R,R
133053,Kenyon_Cell,KCg-m,KCg-m_R,R
133066,Kenyon_Cell,KCg-m,KCg-m_L,L
133083,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
133100,Kenyon_Cell,KCab-c,KCab-c_R,R
133102,Kenyon_Cell,KCab-p,KCab-p_L,L
133165,Kenyon_Cell,KCab-c,KCab-c_L,L
133214,Kenyon_Cell,KCg-m,KCg-m_R,R
133249,Kenyon_Cell,KCg-m,KCg-m_L,L
133250,Kenyon_Cell,KCab-s,KCab-s_R,R
133256,Kenyon_Cell,KCab-s,KCab-s_L,L
133281,Kenyon_Cell,KCab-m,KCab-m_L,L
133308,Kenyon_Cell,KCab-m,KCab-m_L,L
133316,Kenyon_Cell,KCg-m,KCg-m_L,L
133334,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
133363,Kenyon_Cell,KCab-s,KCab-s_L,L
133427,MBON,MBON10,MBON10(B'1)_R,R
133435,Kenyon_Cell,KCg-m,KCg-m_L,L
133479,Kenyon_Cell,KCg-m,KCg-m_L,L
133500,Kenyon_Cell,KCg-m,KCg-m_L,L
133549,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
133550,Kenyon_Cell,KCg-m,KCg-m_L,L
133564,Kenyon_Cell,KCg-m,KCg-m_L,L
133570,Kenyon_Cell,KCab-c,KCab-c_L,L
133583,Kenyon_Cell,KCab-m,KCab-m_L,L
133607,Kenyon_Cell,KCg-m,KCg-m_L,L
133630,Kenyon_Cell,KCg-m,KCg-m_L,L
133642,Kenyon_Cell,KCg-m,KCg-m_R,R
133671,Kenyon_Cell,KCg-m,KCg-m_R,R
133709,Kenyon_Cell,KCab-c,KCab-c_L,L
133727,Kenyon_Cell,KCab-c,KCab-c_R,R
133806,Kenyon_Cell,KCg-m,KCg-m_R,R
133864,Kenyon_Cell,KCab-s,KCab-s_L,L
133873,Kenyon_Cell,KCab-m,KCab-m_L,L
134059,Kenyon_Cell,KCg-m,KCg-m_L,L
134161,Kenyon_Cell,KCg-m,KCg-m_L,L
134216,Kenyon_Cell,KCg-m,KCg-m_R,R
134256,Kenyon_Cell,KCg-m,KCg-m_L,L
134265,DAN,PAM06,PAM06(B'2m)_R,R
134271,Kenyon_Cell,KCab-c,KCab-c_L,L
134357,Kenyon_Cell,KCab-c,KCab-c_R,R
134359,Kenyon_Cell,KCg-m,KCg-m_R,R
134430,Kenyon_Cell,KCg-m,KCg-m_L,L
134438,Kenyon_Cell,KCab-c,KCab-c_L,L
134523,Kenyon_Cell,KCab-c,KCab-c_L,L
134660,Kenyon_Cell,KCg-m,KCg-m_R,R
134731,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
134742,Kenyon_Cell,KCg-m,KCg-m_L,L
134769,DAN,PAM06,PAM06(B'2m)_R,R
134789,Kenyon_Cell,KCab-m,KCab-m_L,L
134859,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
134865,Kenyon_Cell,KCg-m,KCg-m_L,L
134869,DAN,PAM06,PAM06(B'2m)_L,L
134883,Kenyon_Cell,KCg-m,KCg-m_R,R
134891,Kenyon_Cell,KCab-c,KCab-c_R,R
134965,Kenyon_Cell,KCg-m,KCg-m_L,L
135013,Kenyon_Cell,KCab-m,KCab-m_L,L
135046,DAN,PAM02,PAM02(B'2a)_L,L
135092,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
135158,Kenyon_Cell,KCg-m,KCg-m_L,L
135171,DAN,PAM12,PAM12(y3)_R,R
135219,Kenyon_Cell,KCg-d,KCg-d_L,L
135238,Kenyon_Cell,KCg-m,KCg-m_R,R
135241,Kenyon_Cell,KCg-d,KCg-d_L,L
135247,Kenyon_Cell,KCab-s,KCab-s_R,R
135265,Kenyon_Cell,KCab-m,KCab-m_R,R
135287,DAN,PAM05,PAM05(B'2p)_L,L
135290,DAN,PAM15,PAM15(y5B'2a)_R,R
135354,Kenyon_Cell,KCab-p,KCab-p_L,L
135362,Kenyon_Cell,KCg-m,KCg-m_R,R
135363,Kenyon_Cell,KCg-m,KCg-m_L,L
135421,Kenyon_Cell,KCg-d,KCg-d_R,R
135480,Kenyon_Cell,KCg-m,KCg-m_L,L
135506,Kenyon_Cell,KCg-m,KCg-m_L,L
135567,Kenyon_Cell,KCab-m,KCab-m_L,L
135578,DAN,PAM08,PAM08(y4)_L,L
135614,Kenyon_Cell,KCab-s,KCab-s_R,R
135662,Kenyon_Cell,KCg-d,KCg-d_L,L
135739,Kenyon_Cell,KCg-m,KCg-m_R,R
135773,Kenyon_Cell,KCg-m,KCg-m_L,L
135783,Kenyon_Cell,KCg-m,KCg-m_L,L
135825,Kenyon_Cell,KCg-m,KCg-m_L,L
135847,Kenyon_Cell,KCg-m,KCg-m_L,L
135866,Kenyon_Cell,KCab-c,KCab-c_R,R
135883,Kenyon_Cell,KCg-m,KCg-m_L,L
135897,Kenyon_Cell,KCg-d,KCg-d_L,L
135993,Kenyon_Cell,KCab-m,KCab-m_R,R
136024,DAN,PAM06,PAM06(B'2m)_L,L
136044,Kenyon_Cell,KCab-m,KCab-m_R,R
136046,Kenyon_Cell,KCg-d,KCg-d_L,L
136048,Kenyon_Cell,KCab-p,KCab-p_L,L
136101,Kenyon_Cell,KCg-m,KCg-m_L,L
136127,Kenyon_Cell,KCg-m,KCg-m_L,L
136144,DAN,PAM08,PAM08(y4)_R,R
136153,Kenyon_Cell,KCab-m,KCab-m_L,L
136196,Kenyon_Cell,KCab-p,KCab-p_L,L
136208,Kenyon_Cell,KCg-m,KCg-m_R,R
136215,DAN,PAM06,PAM06(B'2m)_L,L
136233,Kenyon_Cell,KCab-s,KCab-s_L,L
136240,Kenyon_Cell,KCg-m,KCg-m_R,R
136258,Kenyon_Cell,KCab-c,KCab-c_L,L
136310,Kenyon_Cell,KCg-m,KCg-m_R,R
136327,Kenyon_Cell,KCab-m,KCab-m_L,L
136345,Kenyon_Cell,KCab-m,KCab-m_L,L
136428,Kenyon_Cell,KCab-c,KCab-c_L,L
136435,Kenyon_Cell,KCab-c,KCab-c_L,L
136459,Kenyon_Cell,KCg-m,KCg-m_R,R
136461,Kenyon_Cell,KCab-m,KCab-m_L,L
136525,Kenyon_Cell,KCg-m,KCg-m_L,L
136531,Kenyon_Cell,KCg-m,KCg-m_R,R
136570,Kenyon_Cell,KCg-m,KCg-m_R,R
136581,Kenyon_Cell,KCg-m,KCg-m_L,L
136705,Kenyon_Cell,KCg-m,KCg-m_L,L
136825,Kenyon_Cell,KCab-m,KCab-m_R,R
136873,Kenyon_Cell,KCab-c,KCab-c_R,R
136896,Kenyon_Cell,KCg-m,KCg-m_L,L
136912,Kenyon_Cell,KCg-d,KCg-d_L,L
136943,Kenyon_Cell,KCg-m,KCg-m_L,L
136988,Kenyon_Cell,KCg-m,KCg-m_L,L
137008,Kenyon_Cell,KCab-c,KCab-c_L,L
137021,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
137029,Kenyon_Cell,KCab-m,KCab-m_R,R
137044,Kenyon_Cell,KCab-s,KCab-s_L,L
137061,Kenyon_Cell,KCg-m,KCg-m_L,L
137072,Kenyon_Cell,KCg-m,KCg-m_L,L
137174,Kenyon_Cell,KCg-m,KCg-m_L,L
137233,Kenyon_Cell,KCab-c,KCab-c_L,L
137235,Kenyon_Cell,KCab-s,KCab-s_R,R
137257,Kenyon_Cell,KCab-p,KCab-p_L,L
137283,Kenyon_Cell,KCg-d,KCg-d_L,L
137302,Kenyon_Cell,KCg-d,KCg-d_L,L
137321,DAN,PAM04,PAM04(B2)_L,L
137373,DAN,PAM06,PAM06(B'2m)_L,L
137438,Kenyon_Cell,KCg-m,KCg-m_L,L
137484,Kenyon_Cell,KCg-m,KCg-m_L,L
137539,DAN,PAM11,PAM11(a1)_R,R
137541,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
137546,Kenyon_Cell,KCg-m,KCg-m_L,L
137595,DAN,PAM07,PAM07(y4<y1y2)_R,R
137734,Kenyon_Cell,KCab-c,KCab-c_L,L
137789,Kenyon_Cell,KCg-m,KCg-m_L,L
137837,Kenyon_Cell,KCab-p,KCab-p_L,L
137866,Kenyon_Cell,KCab-s,KCab-s_L,L
137890,Kenyon_Cell,KCg-m,KCg-m_L,L
137952,Kenyon_Cell,KCg-d,KCg-d_L,L
137977,Kenyon_Cell,KCab-p,KCab-p_L,L
137995,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
138053,Kenyon_Cell,KCg-m,KCg-m_L,L
138162,Kenyon_Cell,KCab-c,KCab-c_L,L
138186,Kenyon_Cell,KCg-d,KCg-d_L,L
138198,Kenyon_Cell,KCg-d,KCg-d_L,L
138210,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
138335,Kenyon_Cell,KCg-m,KCg-m_R,R
138352,Kenyon_Cell,KCg-m,KCg-m_R,R
138353,Kenyon_Cell,KCg-m,KCg-m_R,R
138378,Kenyon_Cell,KCg-m,KCg-m_L,L
138404,Kenyon_Cell,KCab-s,KCab-s_L,L
138408,Kenyon_Cell,KCg-m,KCg-m_R,R
138439,Kenyon_Cell,KCg-m,KCg-m_L,L
138447,Kenyon_Cell,KCg-m,KCg-m_L,L
138451,Kenyon_Cell,KCg-m,KCg-m_L,L
138453,Kenyon_Cell,KCab-m,KCab-m_L,L
138480,Kenyon_Cell,KCab-c,KCab-c_L,L
138549,Kenyon_Cell,KCab-s,KCab-s_L,L
138563,Kenyon_Cell,KCab-s,KCab-s_L,L
138564,Kenyon_Cell,KCg-m,KCg-m_L,L
138573,Kenyon_Cell,KCg-m,KCg-m_R,R
138585,DAN,PAM12,PAM12(y3)_L,L
138629,DAN,PAM01,PAM01(y5)_L,L
138634,Kenyon_Cell,KCg-m,KCg-m_L,L
138810,Kenyon_Cell,KCg-m,KCg-m_L,L
138822,DAN,PAM11,PAM11(a1)_L,L
138826,Kenyon_Cell,KCab-s,KCab-s_R,R
138875,Kenyon_Cell,KCab-m,KCab-m_L,L
138912,Kenyon_Cell,KCab-s,KCab-s_L,L
138929,Kenyon_Cell,KCab-c,KCab-c_R,R
138935,Kenyon_Cell,KCg-m,KCg-m_L,L
138968,Kenyon_Cell,KCg-m,KCg-m_L,L
139008,Kenyon_Cell,KCg-m,KCg-m_R,R
139032,Kenyon_Cell,KCab-p,KCab-p_L,L
139039,Kenyon_Cell,KCg-m,KCg-m_L,L
139053,Kenyon_Cell,KCg-m,KCg-m_R,R
139093,Kenyon_Cell,KCg-m,KCg-m_L,L
139182,Kenyon_Cell,KCg-m,KCg-m_R,R
139199,Kenyon_Cell,KCab-c,KCab-c_L,L
139212,Kenyon_Cell,KCab-c,KCab-c_L,L
139252,Kenyon_Cell,KCab-s,KCab-s_R,R
139280,DAN,PAM12,PAM12(y3)_R,R
139378,DAN,PAM12,PAM12(y3)_R,R
139389,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
139498,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
139508,Kenyon_Cell,KCg-m,KCg-m_L,L
139510,Kenyon_Cell,KCg-m,KCg-m_R,R
139584,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
139589,Kenyon_Cell,KCg-m,KCg-m_L,L
139591,Kenyon_Cell,KCg-d,KCg-d_L,L
139636,Kenyon_Cell,KCab-c,KCab-c_L,L
139642,Kenyon_Cell,KCg-m,KCg-m_R,R
139662,Kenyon_Cell,KCab-m,KCab-m_L,L
139663,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
139685,Kenyon_Cell,KCg-m,KCg-m_L,L
139706,DAN,PAM11,PAM11(a1)_R,R
139742,Kenyon_Cell,KCg-m,KCg-m_R,R
139887,Kenyon_Cell,KCab-m,KCab-m_L,L
139894,Kenyon_Cell,KCab-m,KCab-m_L,L
139919,Kenyon_Cell,KCab-m,KCab-m_L,L
139943,Kenyon_Cell,KCg-m,KCg-m_L,L
139952,Kenyon_Cell,KCg-m,KCg-m_R,R
139970,Kenyon_Cell,KCg-m,KCg-m_L,L
139976,Kenyon_Cell,KCab-p,KCab-p_L,L
139988,Kenyon_Cell,KCg-m,KCg-m_L,L
140052,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_L,L
140175,Kenyon_Cell,KCg-d,KCg-d_L,L
140180,Kenyon_Cell,KCg-m,KCg-m_L,L
140182,Kenyon_Cell,KCg-m,KCg-m_R,R
140271,DAN,PAM06,PAM06(B'2m)_R,R
140365,Kenyon_Cell,KCg-m,KCg-m_L,L
140368,Kenyon_Cell,KCab-m,KCab-m_L,L
140457,Kenyon_Cell,KCab-s,KCab-s_L,L
140461,Kenyon_Cell,KCg-m,KCg-m_L,L
140582,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
140589,Kenyon_Cell,KCg-m,KCg-m_R,R
140636,Kenyon_Cell,KCg-m,KCg-m_R,R
140651,Kenyon_Cell,KCab-c,KCab-c_L,L
140661,Kenyon_Cell,KCg-m,KCg-m_L,L
140726,Kenyon_Cell,KCg-m,KCg-m_L,L
140730,Kenyon_Cell,KCab-s,KCab-s_L,L
140737,Kenyon_Cell,KCg-m,KCg-m_L,L
140795,Kenyon_Cell,KCg-m,KCg-m_L,L
140834,Kenyon_Cell,KCab-s,KCab-s_R,R
140867,Kenyon_Cell,KCg-m,KCg-m_L,L
140883,Kenyon_Cell,KCg-m,KCg-m_L,L
140943,Kenyon_Cell,KCg-m,KCg-m_L,L
140961,Kenyon_Cell,KCab-m,KCab-m_L,L
140995,Kenyon_Cell,KCg-m,KCg-m_L,L
141007,Kenyon_Cell,KCab-p,KCab-p_L,L
141046,Kenyon_Cell,KCg-m,KCg-m_L,L
141131,Kenyon_Cell,KCab-c,KCab-c_L,L
141163,Kenyon_Cell,KCab-p,KCab-p_L,L
141219,Kenyon_Cell,KCab-c,KCab-c_L,L
141246,DAN,PAM02,PAM02(B'2a)_L,L
141249,Kenyon_Cell,KCg-m,KCg-m_L,L
141274,Kenyon_Cell,KCab-s,KCab-s_L,L
141289,Kenyon_Cell,KCab-c,KCab-c_R,R
141299,Kenyon_Cell,KCg-m,KCg-m_L,L
141343,Kenyon_Cell,KCg-m,KCg-m_L,L
141510,DAN,PAM15,PAM15(y5B'2a)_R,R
141559,Kenyon_Cell,KCab-p,KCab-p_L,L
141602,Kenyon_Cell,KCg-m,KCg-m_L,L
141615,DAN,PAM01,PAM01(y5)_R,R
141659,Kenyon_Cell,KCg-m,KCg-m_L,L
141662,Kenyon_Cell,KCab-c,KCab-c_L,L
141709,Kenyon_Cell,KCg-m,KCg-m_L,L
141772,Kenyon_Cell,KCg-m,KCg-m_L,L
141809,Kenyon_Cell,KCab-m,KCab-m_L,L
141840,Kenyon_Cell,KCg-m,KCg-m_L,L
141914,Kenyon_Cell,KCab-m,KCab-m_L,L
141950,Kenyon_Cell,KCab-c,KCab-c_R,R
142029,Kenyon_Cell,KCab-c,KCab-c_L,L
142069,Kenyon_Cell,KCg-d,KCg-d_L,L
142083,Kenyon_Cell,KCg-m,KCg-m_L,L
142189,Kenyon_Cell,KCg-m,KCg-m_R,R
142203,Kenyon_Cell,KCg-d,KCg-d_L,L
142209,Kenyon_Cell,KCg-m,KCg-m_L,L
142238,DAN,PAM02,PAM02(B'2a)_R,R
142270,Kenyon_Cell,KCab-m,KCab-m_L,L
142299,Kenyon_Cell,KCg-m,KCg-m_L,L
142329,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
142332,Kenyon_Cell,KCab-c,KCab-c_L,L
142361,Kenyon_Cell,KCab-s,KCab-s_L,L
142470,Kenyon_Cell,KCg-m,KCg-m_L,L
142528,DAN,PAM09,PAM09(B1ped)_R,R
142531,Kenyon_Cell,KCab-s,KCab-s_L,L
142538,DAN,PAM08,PAM08(y4)_R,R
142608,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
142660,DAN,PAM13,PAM13(B'1ap)_R,R
142732,Kenyon_Cell,KCg-m,KCg-m_L,L
142733,Kenyon_Cell,KCg-d,KCg-d_L,L
142769,Kenyon_Cell,KCg-m,KCg-m_R,R
142795,Kenyon_Cell,KCab-m,KCab-m_R,R
142848,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
142898,DAN,PAM06,PAM06(B'2m)_R,R
142975,Kenyon_Cell,KCab-c,KCab-c_R,R
142994,Kenyon_Cell,KCg-m,KCg-m_L,L
143029,Kenyon_Cell,KCg-m,KCg-m_L,L
143033,Kenyon_Cell,KCab-s,KCab-s_L,L
143083,Kenyon_Cell,KCab-c,KCab-c_L,L
143120,DAN,PAM10,PAM10(B1)_L,L
143262,Kenyon_Cell,KCg-d,KCg-d_L,L
143275,Kenyon_Cell,KCab-c,KCab-c_L,L
143426,Kenyon_Cell,KCg-m,KCg-m_L,L
143487,Kenyon_Cell,KCg-m,KCg-m_L,L
143569,Kenyon_Cell,KCg-m,KCg-m_R,R
143645,Kenyon_Cell,KCab-m,KCab-m_L,L
143735,Kenyon_Cell,KCg-m,KCg-m_R,R
143757,Kenyon_Cell,KCg-m,KCg-m_L,L
143806,Kenyon_Cell,KCab-m,KCab-m_L,L
143875,Kenyon_Cell,KCg-m,KCg-m_R,R
143895,Kenyon_Cell,KCab-m,KCab-m_L,L
143947,Kenyon_Cell,KCg-m,KCg-m_L,L
143949,Kenyon_Cell,KCab-c,KCab-c_L,L
144012,Kenyon_Cell,KCg-m,KCg-m_R,R
144118,Kenyon_Cell,KCg-m,KCg-m_R,R
144122,Kenyon_Cell,KCg-m,KCg-m_L,L
144126,DAN,PAM02,PAM02(B'2a)_R,R
144134,Kenyon_Cell,KCab-p,KCab-p_L,L
144220,Kenyon_Cell,KCg-d,KCg-d_R,R
144230,Kenyon_Cell,KCg-m,KCg-m_L,L
144291,Kenyon_Cell,KCg-m,KCg-m_R,R
144308,Kenyon_Cell,KCab-s,KCab-s_R,R
144315,DAN,PAM01,PAM01(y5)_R,R
144317,Kenyon_Cell,KCg-m,KCg-m_L,L
144340,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
144464,Kenyon_Cell,KCg-m,KCg-m_R,R
144486,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
144512,Kenyon_Cell,KCg-m,KCg-m_L,L
144515,Kenyon_Cell,KCab-s,KCab-s_R,R
144523,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
144570,Kenyon_Cell,KCg-m,KCg-m_L,L
144578,Kenyon_Cell,KCg-d,KCg-d_L,L
144625,DAN,PAM12,PAM12(y3)_L,L
144678,DAN,PAM04,PAM04(B2)_R,R
144715,Kenyon_Cell,KCab-c,KCab-c_L,L
144725,Kenyon_Cell,KCab-c,KCab-c_L,L
144730,Kenyon_Cell,KCg-m,KCg-m_L,L
144746,Kenyon_Cell,KCab-c,KCab-c_L,L
144747,Kenyon_Cell,KCg-d,KCg-d_L,L
144813,Kenyon_Cell,KCab-c,KCab-c_L,L
144819,Kenyon_Cell,KCg-d,KCg-d_L,L
145022,DAN,PAM02,PAM02(B'2a)_L,L
145026,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
145085,Kenyon_Cell,KCg-d,KCg-d_L,L
145094,DAN,PAM01,PAM01(y5)_R,R
145143,Kenyon_Cell,KCg-m,KCg-m_L,L
145148,DAN,PAM01,PAM01(y5)_L,L
145157,Kenyon_Cell,KCg-m,KCg-m_R,R
145174,Kenyon_Cell,KCab-s,KCab-s_R,R
145193,Kenyon_Cell,KCab-c,KCab-c_L,L
145236,Kenyon_Cell,KCab-c,KCab-c_L,L
145268,Kenyon_Cell,KCg-m,KCg-m_L,L
145324,DAN,PAM02,PAM02(B'2a)_L,L
145352,Kenyon_Cell,KCg-m,KCg-m_R,R
145355,Kenyon_Cell,KCg-m,KCg-m_L,L
145371,DAN,PAM05,PAM05(B'2p)_L,L
